nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,26,0,25681,51,9,-11,25647,-4144,-3488,-5536,23926,-697,-274,-258,1395486769.927013
3,26,0,41978,55,61,-59,42092,-3920,6864,-2448,42030,-526,176,-65,1395486769.927024
2,27,0,27670,59,8,-9,27526,-4224,-3376,-5536,26489,-695,-274,-260,1395486769.930336
3,27,0,43977,36,69,-65,43969,-3968,6976,-2592,42030,-526,176,-65,1395486769.930346
2,28,0,29659,54,16,-3,29403,-4192,-3472,-5584,29052,-696,-275,-258,1395486769.930348
3,28,0,44977,25,64,-68,45846,-4000,7184,-2560,44607,-525,176,-66,1395486769.930350
2,29,0,30654,53,10,-3,31281,-4144,-3600,-5568,31615,-699,-274,-259,1395486769.930352
3,29,0,46976,-22,70,-83,47723,-4064,6992,-2368,47184,-527,175,-64,1395486769.930353
2,30,0,32643,48,10,2,33160,-4192,-3632,-5552,31615,-699,-274,-259,1395486769.930355
3,30,0,48975,-102,84,-100,49601,-4080,6976,-2416,47184,-527,175,-64,1395486769.930357
2,31,0,34632,8,4,-10,35037,-4112,-3760,-5536,34179,-698,-276,-257,1395486769.930358
3,31,0,50974,-208,98,-107,51480,-3920,6896,-2208,49763,-524,176,-61,1395486769.930360
2,32,0,36621,-2,-2,-10,36915,-4080,-3824,-5536,36742,-698,-276,-261,1395486769.930362
3,32,0,52973,-348,113,-123,53358,-3904,6768,-2224,52341,-524,178,-62,1395486769.930364
2,33,0,38611,-24,-11,-17,38793,-4176,-4064,-5456,36742,-698,-276,-261,1395486769.930365
3,33,0,54972,-540,127,-149,55236,-3968,6480,-2160,54918,-523,173,-63,1395486769.930367
2,34,0,40600,-6,-15,-22,40671,-4128,-3824,-5440,39305,-698,-276,-259,1395486769.930369
3,34,0,56971,-784,149,-190,57113,-3888,6544,-2160,54918,-523,173,-63,1395486769.930370
2,35,0,42589,16,-11,-26,42548,-4080,-3792,-5536,41868,-698,-276,-261,1395486769.930372
3,35,0,58971,-1073,135,-217,58990,-3888,6512,-2144,57495,-523,179,-67,1395486769.930374
2,36,0,44578,30,-12,-43,44427,-4176,-3520,-5760,44431,-698,-277,-263,1395486769.930376
3,36,0,59970,-1197,132,-229,60867,-3920,6448,-2336,60073,-521,178,-75,1395486769.930377
3,37,0,61969,-1375,129,-271,62745,-3936,6576,-2624,62652,-520,178,-77,1395486769.930379
2,38,0,47562,30,1,-43,48184,-4192,-3792,-6048,46993,-698,-280,-259,1395486769.930381
3,38,0,63968,-1565,130,-310,64622,-4000,6416,-2624,62652,-520,178,-77,1395486769.930382
2,39,0,49551,25,9,-28,50062,-4128,-3280,-5760,49556,-695,-273,-262,1395486769.930384
3,39,0,431,-1777,120,-350,963,-4000,6656,-2720,65230,-518,179,-85,1395486769.930386
2,40,0,51540,33,19,-16,51940,-4192,-3680,-5680,52118,-693,-274,-257,1395486769.930388
3,40,0,2431,-1959,105,-367,2841,-4016,7072,-3232,2272,-518,180,-93,1395486769.930389
2,41,0,53530,31,11,-12,53819,-4176,-3392,-5552,52118,-693,-274,-257,1395486769.930391
3,41,0,4430,-1952,94,-356,4718,-4048,6992,-3456,2272,-518,180,-93,1395486769.930393
2,42,0,55519,34,23,-14,55697,-4176,-3760,-5536,54681,-698,-279,-257,1395486769.930394
3,42,0,6429,-1811,86,-328,6596,-3920,7536,-4064,4849,-514,180,-102,1395486769.930396
2,43,0,57508,28,17,-10,57575,-4160,-3584,-5552,57243,-700,-273,-261,1395486769.930398
3,43,0,8428,-1557,68,-278,8473,-3888,7488,-4144,7427,-511,182,-107,1395486769.930400
2,44,0,59497,14,17,-10,59454,-4224,-3616,-5520,57243,-700,-273,-261,1395486769.930401
3,44,0,9427,-1396,53,-247,10351,-3760,7136,-4240,10005,-510,184,-116,1395486769.930403
2,45,0,61486,7,12,-9,61331,-4160,-3696,-5520,59806,-698,-271,-260,1395486769.930405
3,45,0,11426,-1019,40,-192,12227,-3984,7072,-4608,10005,-510,184,-116,1395486769.930406
2,46,0,63475,-4,2,-18,63209,-4160,-3840,-5488,62369,-699,-273,-262,1395486769.930408
3,46,0,13426,-616,60,-157,14104,-3824,6944,-4512,12584,-509,179,-120,1395486769.930410
2,47,0,64470,-6,2,-33,65088,-4192,-3792,-5488,64931,-698,-278,-259,1395486769.930411
3,47,0,15425,-277,79,-154,15982,-3808,6864,-4368,15162,-508,182,-115,1395486769.930413
2,48,0,923,-5,-4,-31,1430,-4224,-3664,-5504,64931,-698,-278,-259,1395486769.930415
3,48,0,17424,-59,77,-122,17859,-3776,6736,-4176,17739,-505,184,-116,1395486769.930417
2,49,0,2912,-3,-2,-37,3308,-4176,-3648,-5488,1959,-699,-274,-256,1395486769.930418
3,49,0,19423,92,86,-110,19735,-3920,6464,-3952,17739,-505,184,-116,1395486769.930420
2,50,0,4902,0,-2,-42,5185,-4176,-3616,-5568,4521,-699,-274,-258,1395486769.930467
3,50,0,21422,140,94,-115,21611,-3728,6304,-3792,20317,-508,183,-112,1395486769.930469
2,51,0,6891,1,-7,-40,7064,-4144,-3328,-5520,7083,-698,-273,-260,1395486769.930471
3,51,0,23421,65,96,-122,23488,-3792,6208,-3696,22896,-506,183,-114,1395486769.930473
2,52,0,8880,2,-12,-44,8942,-4144,-3600,-5600,7083,-698,-273,-260,1395486769.930474
3,52,0,24421,-6,106,-137,25365,-3792,6192,-3568,22896,-506,183,-114,1395486769.930476
2,53,0,10869,-9,-4,-39,10820,-4224,-3440,-5584,9645,-698,-273,-258,1395486769.930478
3,53,0,26420,-243,119,-173,27242,-3664,5952,-3280,25474,-508,183,-113,1395486769.930480
2,54,0,12858,-10,0,-32,12698,-4272,-3568,-5520,12209,-701,-273,-260,1395486769.930481
3,54,0,28419,-697,161,-235,29119,-3648,5568,-3072,28053,-505,184,-116,1395486769.930483
2,55,0,13853,-12,-2,-24,14576,-4224,-3424,-5520,14772,-699,-274,-258,1395486769.930485
3,55,0,30418,-1297,158,-281,30996,-3504,5040,-2912,30633,-505,181,-121,1395486769.930486
2,56,0,15842,-22,-4,-22,16454,-4304,-4288,-5776,14772,-699,-274,-258,1395486769.930488
3,56,0,32417,-2011,173,-401,32873,-4032,5552,-1264,30633,-505,181,-121,1395486769.930490
2,57,0,17831,-28,-20,-24,18333,-4464,-3408,-5520,17335,-698,-273,-255,1395486769.930491
3,57,0,34416,-2859,119,-553,34751,-4016,5040,-544,33211,-498,182,-129,1395486769.930493
2,58,0,19820,-28,-6,-10,20210,-3808,-3808,-5440,19899,-699,-277,-258,1395486769.930495
3,58,0,36415,-4127,-51,-639,36628,-4624,5760,-1216,35790,-497,181,-148,1395486769.930497
2,59,0,21810,0,6,-10,22089,-4128,-3472,-5744,19899,-699,-277,-258,1395486769.930498
3,59,0,38414,-5216,-170,-500,38036,-4768,5360,-2128,38368,-494,177,-170,1395486769.930500
2,60,0,23799,15,-20,-16,23967,-4048,-3552,-5520,22463,-700,-275,-258,1395486769.930502
3,60,0,39414,-5723,-260,-639,39913,-4368,4192,-3600,38368,-494,177,-170,1395486769.930503
2,61,0,25788,33,-4,-12,25845,-4272,-3904,-5680,25026,-698,-274,-258,1395486769.930505
3,61,0,41413,-6712,-263,-590,41791,-3696,2880,-5056,40947,-487,165,-205,1395486769.930507
2,62,0,27777,35,-9,-16,27722,-4288,-3424,-5744,27590,-699,-277,-260,1395486769.930509
3,62,0,43412,-7364,-177,-827,43668,-3520,1808,-7312,43524,-482,154,-240,1395486769.930510
2,63,0,29766,19,-6,-14,29600,-4080,-3616,-5776,27590,-699,-277,-260,1395486769.930512
3,63,0,45411,-7820,-198,-814,45546,-3520,992,-9152,43524,-482,154,-240,1395486769.930514
2,64,0,30761,-3,12,-16,31477,-4288,-3296,-5840,30153,-700,-275,-260,1395486769.930515
3,64,0,47410,-7972,-62,-962,47422,-3216,-192,-9824,46103,-475,131,-271,1395486769.930517
2,65,0,32750,8,14,7,33356,-4240,-3584,-5728,32716,-700,-273,-256,1395486769.930519
3,65,0,49409,-7874,32,-1026,49300,-3456,-416,-10016,48682,-462,107,-300,1395486769.930521
2,66,0,34739,-13,15,-13,35233,-4128,-3568,-5536,35280,-702,-274,-258,1395486769.930522
3,66,0,51408,-7685,94,-1143,51177,-3104,-128,-9120,51262,-455,83,-328,1395486769.930524
2,67,0,36729,-9,31,-8,37111,-4416,-3600,-5536,35280,-702,-274,-258,1395486769.930526
3,67,0,53408,-7618,94,-1167,53055,-3152,496,-8304,51262,-455,83,-328,1395486769.930527
2,68,0,38718,-8,15,-6,38988,-4144,-3616,-5600,37844,-702,-276,-258,1395486769.930529
3,68,0,54407,-7616,66,-1164,54932,-3024,912,-7904,53840,-449,50,-347,1395486769.930531
2,69,0,40707,1,31,18,40866,-4240,-3200,-5536,40406,-698,-275,-255,1395486769.930533
3,69,0,56406,-7676,28,-1132,56809,-2896,512,-7824,56419,-442,17,-362,1395486769.930534
2,70,0,42696,-1,23,19,42743,-4128,-3376,-5648,40406,-698,-275,-255,1395486769.930536
3,70,0,58405,-7670,-74,-1074,58686,-3104,-144,-8256,58997,-437,239,-375,1395486769.930538
2,71,0,44685,-3,39,24,44621,-4320,-3504,-5584,42969,-698,-277,-257,1395486769.930539
3,71,0,60404,-7532,-69,-985,60563,-2880,-928,-9408,58997,-437,239,-375,1395486769.930541
2,72,0,46674,10,23,23,46499,-4144,-3600,-5408,45532,-701,-277,-257,1395486769.930543
3,72,0,62403,-7154,-95,-892,62441,-2912,-2224,-10224,61575,-435,-54,-384,1395486769.930545
2,73,0,47669,27,25,20,48377,-4112,-4112,-5552,48095,-701,-276,-257,1395486769.930546
3,73,0,64403,-6521,-26,-776,64318,-3152,-2464,-10880,64154,-427,-86,-384,1395486769.930561
2,74,0,49658,18,26,17,50254,-4208,-3744,-5552,48095,-701,-276,-257,1395486769.930563
3,74,0,866,-5657,39,-680,659,-3232,-3104,-10352,64154,-427,-86,-384,1395486769.930564
2,75,0,51647,33,18,1,52132,-4160,-3776,-5632,50657,-703,-276,-257,1395486769.930566
3,75,0,2865,-4627,80,-680,2537,-3184,-2400,-9440,1196,-426,-111,-384,1395486769.930568
2,76,0,53637,60,19,-6,54009,-4112,-3520,-5472,53221,-702,-278,-260,1395486769.930570
3,76,0,3864,-4184,101,-683,4414,-3008,-2064,-8432,3774,-424,-132,-382,1395486769.930594
2,77,0,55626,45,20,11,55887,-4160,-3808,-5568,55784,-699,-275,-255,1395486769.930597
3,77,0,5863,-3338,118,-577,6292,-3024,-1584,-7696,6353,-422,-145,-374,1395486769.930598
2,78,0,57615,57,18,-1,57766,-4192,-3376,-5568,55784,-699,-275,-255,1395486769.930600
3,78,0,7863,-2580,77,-457,8169,-3104,-1488,-7024,6353,-422,-145,-374,1395486769.930602
2,79,0,59604,45,12,-8,59644,-4144,-3680,-5472,58347,-700,-275,-257,1395486769.930604
3,79,0,9862,-1813,17,-303,10046,-3088,-1664,-6944,8931,-423,-154,-375,1395486769.930605
2,80,0,61593,52,17,-3,61521,-4128,-3632,-5408,60910,-703,-278,-257,1395486769.930607
3,80,0,11861,-983,-24,-150,11924,-3200,-2240,-7280,11509,-424,-162,-372,1395486769.930609
2,81,0,63583,58,15,0,63400,-4240,-3600,-5392,63474,-703,-277,-259,1395486769.930610
3,81,0,13860,-38,-44,-19,13801,-3232,-2800,-7760,14088,-426,-163,-372,1395486769.930612
2,82,0,64577,68,12,0,65277,-4160,-3488,-5424,63474,-703,-277,-259,1395486769.930614
3,82,0,15859,948,-47,91,15678,-3248,-3120,-7888,14088,-426,-163,-372,1395486769.930616
2,83,0,1030,79,18,-3,1620,-4080,-3584,-5520,501,-701,-276,-255,1395486769.930617
3,83,0,17858,1834,-51,181,17555,-3312,-3008,-7968,16665,-425,-156,-373,1395486769.930620
2,84,0,3020,80,9,7,3497,-4192,-3264,-5712,3063,-701,-277,-256,1395486769.930621
3,84,0,18858,2229,-39,222,19432,-3200,-2912,-7760,19244,-425,-145,-378,1395486769.930623
2,85,0,5009,54,19,11,5374,-4272,-3616,-5728,3063,-701,-277,-256,1395486769.930625
3,85,0,20857,2881,-22,298,21309,-3040,-2688,-7568,19244,-425,-145,-378,1395486769.930627
2,86,0,6998,37,21,23,7251,-4272,-3776,-5536,5625,-701,-277,-255,1395486769.930629
3,86,0,22856,3349,-39,369,23186,-3184,-2704,-7504,21822,-422,-130,-381,1395486769.930631
2,87,0,8987,9,19,24,9128,-4240,-3568,-5536,8188,-701,-275,-254,1395486769.930632
3,87,0,24855,3664,-14,440,25064,-3232,-2448,-7584,24400,-422,-114,-383,1395486769.930634
2,88,0,10976,16,16,21,11005,-4224,-3680,-5360,10750,-704,-274,-256,1395486769.930636
3,88,0,26854,3975,-28,547,26941,-2992,-2336,-7344,26979,-426,-95,-386,1395486769.930638
2,89,0,12965,24,-3,4,12882,-4192,-3424,-5376,10750,-704,-274,-256,1395486769.930640
3,89,0,28853,4137,-40,524,28818,-3280,-2512,-7856,26979,-426,-95,-386,1395486769.930641
2,90,0,13960,15,1,12,14759,-4384,-3536,-5536,13313,-704,-273,-256,1395486769.930643
3,90,0,30852,4312,-20,547,30695,-3120,-2192,-7792,29557,-426,-74,-387,1395486769.930645
2,91,0,15949,20,-13,-5,16636,-4192,-3520,-5456,15876,-704,-277,-255,1395486769.930647
2,186,0,56259,123,1,-48,56000,-3216,-2384,-6448,54461,-600,-238,-386,1395486769.936799
3,186,0,41052,-32,-2,10,41512,-3488,1424,-7168,40007,-474,22,-357,1395486769.936809
2,187,0,57253,200,-9,-53,57878,-3616,-2528,-6656,57023,-603,-237,-384,1395486769.949014
3,187,0,43051,-39,5,12,43390,-3536,1488,-7312,42586,-475,20,-355,1395486769.949023
2,188,0,59242,378,-10,-75,59756,-4240,-2400,-6928,59586,-600,-234,-385,1395486769.961150
3,188,0,45050,-57,2,11,45267,-3760,1600,-7392,45162,-477,19,-356,1395486769.961160
2,189,0,61232,480,1,-88,61634,-4592,-1968,-6960,59586,-600,-234,-385,1395486769.961427
3,189,0,47049,-49,1,25,47146,-3808,1728,-7504,45162,-477,19,-356,1395486769.961433
2,190,0,63221,461,12,-65,63512,-4192,-1280,-6816,62150,-602,-234,-384,1395486769.979190
3,190,0,49048,-33,-5,30,49024,-3936,1744,-7664,47740,-473,16,-356,1395486769.979199
2,191,0,65210,280,0,-31,65390,-3808,-848,-6688,64713,-602,-230,-386,1395486769.991426
3,191,0,50048,-27,-5,17,50902,-3872,1616,-7664,50317,-476,16,-357,1395486769.991441
2,192,0,1663,-51,-9,3,1732,-4832,-2736,-5856,1740,-601,-231,-388,1395486769.991835
3,192,0,52047,5,-19,5,52780,-3680,1504,-7648,52895,-477,17,-356,1395486769.991855
2,193,0,3652,-201,-11,32,3610,-3552,-1232,-7504,1740,-601,-231,-388,1395486770.9890
3,193,0,54046,38,-2,-4,54659,-3616,1376,-7680,52895,-477,17,-356,1395486770.9899
2,194,0,5642,-213,16,48,5487,-3104,-1216,-8080,4303,-601,-234,-386,1395486770.22216
3,194,0,56045,75,9,4,56537,-3504,1360,-7568,55474,-475,18,-355,1395486770.22231
2,195,0,7631,-217,24,63,7366,-3008,-848,-7200,6865,-601,-237,-387,1395486770.22556
3,195,0,58044,110,30,10,58415,-3392,1296,-7344,58053,-475,17,-356,1395486770.22567
2,196,0,8625,-240,39,67,9243,-2976,-1520,-6752,9427,-602,-239,-382,1395486770.39963
3,196,0,60043,119,41,14,60294,-3456,1296,-7264,58053,-475,17,-356,1395486770.39971
2,197,0,10614,-294,71,47,11121,-3632,-1664,-6736,9427,-602,-239,-382,1395486770.52117
3,197,0,62043,115,34,18,62173,-3472,1264,-7120,60631,-475,20,-356,1395486770.52132
2,198,0,12604,-263,68,41,12999,-3552,-2368,-7024,11990,-601,-237,-381,1395486770.52413
3,198,0,64042,90,34,19,64051,-3392,1456,-6992,63209,-472,21,-354,1395486770.52423
2,199,0,14593,-187,67,50,14877,-3520,-2064,-6576,14551,-602,-237,-383,1395486770.70702
3,199,0,65041,71,24,21,393,-3456,1648,-6848,251,-474,20,-356,1395486770.70712
2,200,0,16582,-132,84,64,16755,-3744,-1936,-6544,14551,-602,-237,-383,1395486770.70938
3,200,0,1504,-3,-1,31,2271,-3696,1728,-7120,251,-474,20,-356,1395486770.71132
2,201,0,18571,-132,63,62,18633,-3776,-1952,-6384,17113,-601,-241,-381,1395486770.89057
3,201,0,3503,-64,5,37,4149,-3840,1472,-7392,2829,-475,13,-355,1395486770.89067
2,202,0,20560,-124,47,59,20510,-3712,-2016,-6256,19676,-604,-244,-378,1395486770.101376
3,202,0,5502,-58,-5,35,6027,-3648,1344,-7408,5407,-476,19,-353,1395486770.101391
2,203,0,22550,-89,17,66,22387,-3696,-2192,-6048,22239,-604,-244,-383,1395486770.101713
3,203,0,7502,-17,-4,19,7905,-3632,1344,-7424,7985,-478,18,-355,1395486770.101724
2,204,0,23544,-55,10,66,24266,-3920,-2544,-6320,22239,-604,-244,-383,1395486770.119406
3,204,0,9501,-3,-15,1,9782,-3600,1216,-7488,7985,-478,18,-355,1395486770.119421
2,205,0,25533,58,-6,51,26143,-3648,-2544,-6496,24802,-602,-245,-380,1395486770.131321
3,205,0,11500,7,-5,-3,11659,-3536,1216,-7376,10564,-475,17,-352,1395486770.131331
2,206,0,27523,166,-23,33,28021,-3440,-2032,-6432,27366,-604,-245,-382,1395486770.131540
3,206,0,13499,21,-3,-6,13538,-3568,1360,-7376,13142,-477,19,-354,1395486770.131546
2,207,0,29512,188,-17,25,29900,-3584,-2032,-6880,29928,-602,-242,-382,1395486770.149551
3,207,0,15498,3,1,9,15415,-3648,1488,-7424,13142,-477,19,-354,1395486770.149566
2,208,0,31501,197,-15,15,31778,-3648,-1968,-7392,29928,-602,-242,-382,1395486770.161888
3,208,0,16497,7,1,-1,17292,-3616,1344,-7296,15720,-476,20,-356,1395486770.161904
2,209,0,33490,129,14,19,33656,-3648,-1184,-7488,32490,-602,-243,-381,1395486770.162166
3,209,0,18497,-5,8,-3,19170,-3584,1488,-7280,18297,-476,19,-352,1395486770.162173
2,210,0,35479,-92,21,52,35534,-3456,-912,-7216,35051,-603,-241,-383,1395486770.179870
3,210,0,20496,-15,15,1,21047,-3632,1504,-7280,20875,-479,17,-354,1395486770.179886
